method,parameters,n_components,clustering,average_score
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.0679524606696926
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,kmeans,0.07735591293492515
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,spectral,0.08618241629718695
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.0679524606696926
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,kmeans,0.07388417068279218
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,spectral,0.0919057045209564
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.09344777932864165
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.14952463162966742
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,gmm,0.086795839133058
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,kmeans,0.09292802182654145
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,spectral,0.09162933713647839
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.09307673750065201
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.14816396186080166
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,gmm,0.09836453965400298
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,kmeans,0.09292802182654145
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,spectral,0.09162933713647839
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.09307673750065201
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.14816396186080166
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,gmm,0.09836453965400298
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,spectral,0.09938556785789751
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.1511838950859534
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,gmm,0.0884143399204164
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,spectral,0.09938556785789751
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.1511838950859534
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,gmm,0.0884143399204164
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,kmeans,0.09898581985042709
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,spectral,0.09639191615289314
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.07315980282604936
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,gmm,0.08771561092293227
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,kmeans,0.0828204317969491
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,spectral,0.087435212557212
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.09536755305990208
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,gmm,0.0708957615842133
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,kmeans,0.08576487472639194
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,spectral,0.07474038991499907
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.0868024529251279
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,gmm,0.07660461166079824
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,kmeans,0.0895115368780551
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,spectral,0.06736474730492051
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.09952559869265717
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,gmm,0.08331165093903087
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,kmeans,0.1701860978552322
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,spectral,0.18508077274015072
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.14695840240099367
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.25945204570769465
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,gmm,0.13078071010723555
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,kmeans,0.24176377586556935
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,spectral,0.1512801167219272
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.16370609920027634
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.24709659787970112
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,gmm,0.15285104753351741
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,kmeans,0.24176377586556935
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,spectral,0.1512801167219272
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.16370609920027634
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.24709659787970112
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,gmm,0.15285104753351741
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,kmeans,0.13974077966512422
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,spectral,0.16308546551399797
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.2730084827113842
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.21060968093105029
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,gmm,0.16027625379631655
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,kmeans,0.16904044595747253
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,spectral,0.17640927833789938
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.1977047420380746
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.2091380471391946
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,gmm,0.1459088299412356
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,kmeans,0.1436247006272997
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,spectral,0.20733286308021154
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.2721022898582534
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.20043764925706883
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,gmm,0.14693190556781482
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,kmeans,0.14806484027399597
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,spectral,0.27877069716987946
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.1935008757255714
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.2133222302618839
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,gmm,0.18751432316325214
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,kmeans,0.14806484027399597
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,spectral,0.27877069716987946
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.1935008757255714
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.2133222302618839
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,gmm,0.18751432316325214
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,kmeans,0.14806484027399597
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,spectral,0.27877069716987946
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.1935008757255714
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.2133222302618839
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,gmm,0.18751432316325214
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,kmeans,0.1411760233829948
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,spectral,0.14300128601492335
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.15021179783770247
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.22172146114359784
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,gmm,0.19189236405049814
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,kmeans,0.1411760233829948
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,spectral,0.14300128601492335
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.15021179783770247
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.22172146114359784
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,gmm,0.19189236405049814
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,kmeans,0.1411760233829948
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,spectral,0.14300128601492335
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.15021179783770247
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.22172146114359784
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,gmm,0.19189236405049814
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,kmeans,0.08722343881783227
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,spectral,0.06788583677053386
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.09231899978936534
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.07744603827629898
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,gmm,0.09283321514803185
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,kmeans,0.07735591293492515
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,spectral,0.08618241629718695
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.0679524606696926
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,kmeans,0.07735591293492515
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,spectral,0.08618241629718695
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.0679524606696926
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,kmeans,0.07388417068279218
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,spectral,0.0919057045209564
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.09344777932864165
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.14952463162966742
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,gmm,0.086795839133058
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,kmeans,0.09292802182654145
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,spectral,0.09162933713647839
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.09307673750065201
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.14816396186080166
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,gmm,0.09836453965400298
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,kmeans,0.09292802182654145
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,spectral,0.09162933713647839
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.09307673750065201
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.14816396186080166
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,gmm,0.09836453965400298
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,spectral,0.09938556785789751
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.1511838950859534
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,gmm,0.0884143399204164
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,spectral,0.09938556785789751
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.1511838950859534
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,gmm,0.0884143399204164
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,kmeans,0.09898581985042709
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,spectral,0.09639191615289314
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.07315980282604936
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,gmm,0.08771561092293227
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,kmeans,0.0828204317969491
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,spectral,0.087435212557212
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.09536755305990208
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,gmm,0.0708957615842133
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,kmeans,0.08576487472639194
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,spectral,0.07474038991499907
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.0868024529251279
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,gmm,0.07660461166079824
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,kmeans,0.0895115368780551
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,spectral,0.06736474730492051
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.09952559869265717
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,gmm,0.08331165093903087
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,kmeans,0.1701860978552322
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,spectral,0.18508077274015072
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.14695840240099367
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.25945204570769465
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,gmm,0.13078071010723555
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,kmeans,0.24176377586556935
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,spectral,0.1512801167219272
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.16370609920027634
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.24709659787970112
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,gmm,0.15285104753351741
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,kmeans,0.24176377586556935
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,spectral,0.1512801167219272
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.16370609920027634
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.24709659787970112
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,gmm,0.15285104753351741
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,kmeans,0.1625425266639081
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,spectral,0.19773796081241896
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.1858932089266846
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.215207943371649
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,gmm,0.1540001083699657
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,kmeans,0.14858095937475382
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,spectral,0.1806920988621648
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.21974772441426654
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.20951650559943985
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,gmm,0.12703764084746902
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 10}",3,kmeans,0.16855581533755473
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 10}",3,spectral,0.13526712325325704
